,MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT
529,Lufttemperatur,Mittlere Lufttemperatur,2021,202102,3.9,6.2,,,11.0
530,Lufttemperatur,Mittlere Lufttemperatur,2021,202103,5.2,6.1,,,10.0
531,Lufttemperatur,Mittlere Lufttemperatur,2021,202104,,12.6,,,
532,Lufttemperatur,Mittlere Lufttemperatur,2021,202105,,12.9,,,
533,Lufttemperatur,Mittlere Lufttemperatur,2021,202106,,16.8,,,
534,Lufttemperatur,Mittlere Lufttemperatur,2021,202107,,20.0,,,
535,Lufttemperatur,Mittlere Lufttemperatur,2021,202108,,20.2,,,
536,Lufttemperatur,Mittlere Lufttemperatur,2021,202109,,15.8,,,
537,Lufttemperatur,Mittlere Lufttemperatur,2021,202110,,10.0,,,
538,Lufttemperatur,Mittlere Lufttemperatur,2021,202111,,5.9,,,
539,Lufttemperatur,Mittlere Lufttemperatur,2021,202112,,2.2,,,
540,Lufttemperatur,Mittlere Lufttemperatur,2020,202001,3.2,0.0,,,11.0
541,Lufttemperatur,Mittlere Lufttemperatur,2020,202002,6.2,4.0,,,11.0
542,Lufttemperatur,Mittlere Lufttemperatur,2020,202003,6.1,7.5,,,11.0
543,Lufttemperatur,Mittlere Lufttemperatur,2020,202004,12.6,10.9,,,11.0
544,Lufttemperatur,Mittlere Lufttemperatur,2020,202005,12.9,11.5,,,12.0
545,Lufttemperatur,Mittlere Lufttemperatur,2020,202006,16.8,20.9,,,11.0
546,Lufttemperatur,Mittlere Lufttemperatur,2020,202007,20.0,20.6,,,11.0
547,Lufttemperatur,Mittlere Lufttemperatur,2020,202008,20.2,19.9,,,11.0
548,Lufttemperatur,Mittlere Lufttemperatur,2020,202009,15.8,15.0,,,11.0
549,Lufttemperatur,Mittlere Lufttemperatur,2020,202010,10.0,11.8,,,11.0
550,Lufttemperatur,Mittlere Lufttemperatur,2020,202011,5.9,5.5,,,11.0
551,Lufttemperatur,Mittlere Lufttemperatur,2020,202012,2.2,4.0,,,11.0
552,Lufttemperatur,Mittlere Lufttemperatur,2019,201901,0.0,4.8,,,11.0
553,Lufttemperatur,Mittlere Lufttemperatur,2019,201902,4.0,-1.8,,,11.0
554,Lufttemperatur,Mittlere Lufttemperatur,2019,201903,7.5,4.0,,,12.0
555,Lufttemperatur,Mittlere Lufttemperatur,2019,201904,10.9,14.7,,,11.0
556,Lufttemperatur,Mittlere Lufttemperatur,2019,201905,11.5,16.8,,,11.0
557,Lufttemperatur,Mittlere Lufttemperatur,2019,201906,20.9,18.5,,,11.0
558,Lufttemperatur,Mittlere Lufttemperatur,2019,201907,20.6,20.7,,,11.0
559,Lufttemperatur,Mittlere Lufttemperatur,2019,201908,19.9,21.5,,,11.0
560,Lufttemperatur,Mittlere Lufttemperatur,2019,201909,15.0,16.2,,,11.0
561,Lufttemperatur,Mittlere Lufttemperatur,2019,201910,11.8,11.5,,,11.0
562,Lufttemperatur,Mittlere Lufttemperatur,2019,201911,5.5,5.2,,,11.0
563,Lufttemperatur,Mittlere Lufttemperatur,2019,201912,4.0,3.6,,,11.0
564,Lufttemperatur,Mittlere Lufttemperatur,2018,201801,4.8,-3.6,,,11.0
565,Lufttemperatur,Mittlere Lufttemperatur,2018,201802,-1.8,3.9,,,11.0
566,Lufttemperatur,Mittlere Lufttemperatur,2018,201803,4.0,8.6,,,10.0
567,Lufttemperatur,Mittlere Lufttemperatur,2018,201804,14.7,8.4,,,11.0
568,Lufttemperatur,Mittlere Lufttemperatur,2018,201805,16.8,15.1,,,11.0
569,Lufttemperatur,Mittlere Lufttemperatur,2018,201806,18.5,20.3,,,11.0
570,Lufttemperatur,Mittlere Lufttemperatur,2018,201807,20.7,20.0,,,11.0
571,Lufttemperatur,Mittlere Lufttemperatur,2018,201808,21.5,20.2,,,11.0
572,Lufttemperatur,Mittlere Lufttemperatur,2018,201809,16.2,13.2,,,11.0
573,Lufttemperatur,Mittlere Lufttemperatur,2018,201810,11.5,11.6,,,11.0
574,Lufttemperatur,Mittlere Lufttemperatur,2018,201811,5.2,5.2,,,11.0
575,Lufttemperatur,Mittlere Lufttemperatur,2018,201812,3.6,2.1,,,11.0
576,Lufttemperatur,Mittlere Lufttemperatur,2017,201701,-3.6,2.7,,,10.0
577,Lufttemperatur,Mittlere Lufttemperatur,2017,201702,3.9,4.9,,,10.0
578,Lufttemperatur,Mittlere Lufttemperatur,2017,201703,8.6,5.0,,,10.0
579,Lufttemperatur,Mittlere Lufttemperatur,2017,201704,8.4,9.6,,,10.0
580,Lufttemperatur,Mittlere Lufttemperatur,2017,201705,15.1,13.5,,,10.0
581,Lufttemperatur,Mittlere Lufttemperatur,2017,201706,20.3,17.5,,,10.0
582,Lufttemperatur,Mittlere Lufttemperatur,2017,201707,20.0,20.2,,,10.0
583,Lufttemperatur,Mittlere Lufttemperatur,2017,201708,20.2,19.1,,,10.0
584,Lufttemperatur,Mittlere Lufttemperatur,2017,201709,13.2,17.1,,,10.0
585,Lufttemperatur,Mittlere Lufttemperatur,2017,201710,11.6,9.1,,,10.0
586,Lufttemperatur,Mittlere Lufttemperatur,2017,201711,5.2,4.8,,,10.0
587,Lufttemperatur,Mittlere Lufttemperatur,2017,201712,2.1,1.5,,,10.0
588,Lufttemperatur,Mittlere Lufttemperatur,2016,201601,2.7,2.4,,,11.0
589,Lufttemperatur,Mittlere Lufttemperatur,2016,201602,4.9,-0.2,,,12.0
590,Lufttemperatur,Mittlere Lufttemperatur,2016,201603,5.0,6.1,,,11.0
591,Lufttemperatur,Mittlere Lufttemperatur,2016,201604,9.6,10.2,,,11.0
592,Lufttemperatur,Mittlere Lufttemperatur,2016,201605,13.5,14.2,,,11.0
593,Lufttemperatur,Mittlere Lufttemperatur,2016,201606,17.5,18.1,,,11.0
594,Lufttemperatur,Mittlere Lufttemperatur,2016,201607,20.2,22.6,,,11.0
595,Lufttemperatur,Mittlere Lufttemperatur,2016,201608,19.1,21.9,,,11.0
596,Lufttemperatur,Mittlere Lufttemperatur,2016,201609,17.1,14.2,,,11.0
597,Lufttemperatur,Mittlere Lufttemperatur,2016,201610,9.1,9.0,,,11.0
598,Lufttemperatur,Mittlere Lufttemperatur,2016,201611,4.8,8.4,,,11.0
599,Lufttemperatur,Mittlere Lufttemperatur,2016,201612,1.5,5.8,,,10.0
600,Lufttemperatur,Mittlere Lufttemperatur,2015,201501,2.4,3.3,,,11.0
601,Lufttemperatur,Mittlere Lufttemperatur,2015,201502,-0.2,4.9,,,11.0
602,Lufttemperatur,Mittlere Lufttemperatur,2015,201503,6.1,7.9,,,10.0
603,Lufttemperatur,Mittlere Lufttemperatur,2015,201504,10.2,11.3,,,10.0
604,Lufttemperatur,Mittlere Lufttemperatur,2015,201505,14.2,13.1,,,10.0
605,Lufttemperatur,Mittlere Lufttemperatur,2015,201506,18.1,18.3,,,10.0
606,Lufttemperatur,Mittlere Lufttemperatur,2015,201507,22.6,19.3,,,11.0
607,Lufttemperatur,Mittlere Lufttemperatur,2015,201508,21.9,17.2,,,11.0
608,Lufttemperatur,Mittlere Lufttemperatur,2015,201509,14.2,14.5,,,11.0
609,Lufttemperatur,Mittlere Lufttemperatur,2015,201510,9.0,12.2,,,11.0
610,Lufttemperatur,Mittlere Lufttemperatur,2015,201511,8.4,6.4,,,11.0
611,Lufttemperatur,Mittlere Lufttemperatur,2015,201512,5.8,3.7,,,11.0
612,Lufttemperatur,Mittlere Lufttemperatur,2014,201401,3.3,0.8,,,10.0
613,Lufttemperatur,Mittlere Lufttemperatur,2014,201402,4.9,-1.2,,,10.0
614,Lufttemperatur,Mittlere Lufttemperatur,2014,201403,7.9,2.3,,,11.0
615,Lufttemperatur,Mittlere Lufttemperatur,2014,201404,11.3,9.7,,,11.0
616,Lufttemperatur,Mittlere Lufttemperatur,2014,201405,13.1,12.1,,,11.0
617,Lufttemperatur,Mittlere Lufttemperatur,2014,201406,18.3,16.5,,,11.0
618,Lufttemperatur,Mittlere Lufttemperatur,2014,201407,19.3,21.5,,,11.0
619,Lufttemperatur,Mittlere Lufttemperatur,2014,201408,17.2,19.3,,,11.0
620,Lufttemperatur,Mittlere Lufttemperatur,2014,201409,14.5,14.3,,,11.0
621,Lufttemperatur,Mittlere Lufttemperatur,2014,201410,12.2,10.9,,,11.0
622,Lufttemperatur,Mittlere Lufttemperatur,2014,201411,6.4,4.7,,,11.0
623,Lufttemperatur,Mittlere Lufttemperatur,2014,201412,3.7,2.9,,,11.0
624,Lufttemperatur,Mittlere Lufttemperatur,2013,201301,0.8,1.9,,,10.0
625,Lufttemperatur,Mittlere Lufttemperatur,2013,201302,-1.2,-3.2,,,10.0
626,Lufttemperatur,Mittlere Lufttemperatur,2013,201303,2.3,7.7,,,10.0
627,Lufttemperatur,Mittlere Lufttemperatur,2013,201304,9.7,10.0,,,10.0
628,Lufttemperatur,Mittlere Lufttemperatur,2013,201305,12.1,15.4,,,9.0
629,Lufttemperatur,Mittlere Lufttemperatur,2013,201306,16.5,18.2,,,9.0
630,Lufttemperatur,Mittlere Lufttemperatur,2013,201307,21.5,19.3,,,10.0
631,Lufttemperatur,Mittlere Lufttemperatur,2013,201308,19.3,20.0,,,9.0
632,Lufttemperatur,Mittlere Lufttemperatur,2013,201309,14.3,14.9,,,9.0
633,Lufttemperatur,Mittlere Lufttemperatur,2013,201310,10.9,9.5,,,10.0
634,Lufttemperatur,Mittlere Lufttemperatur,2013,201311,4.7,5.7,,,9.0
635,Lufttemperatur,Mittlere Lufttemperatur,2013,201312,2.9,2.4,,,9.0
636,Lufttemperatur,Mittlere Lufttemperatur,2012,201201,1.9,1.0,,,10.0
637,Lufttemperatur,Mittlere Lufttemperatur,2012,201202,-3.2,2.0,,,10.0
638,Lufttemperatur,Mittlere Lufttemperatur,2012,201203,7.7,6.4,,,10.0
639,Lufttemperatur,Mittlere Lufttemperatur,2012,201204,10.0,12.5,,,10.0
640,Lufttemperatur,Mittlere Lufttemperatur,2012,201205,15.4,15.1,,,10.0
641,Lufttemperatur,Mittlere Lufttemperatur,2012,201206,18.2,17.2,,,10.0
642,Lufttemperatur,Mittlere Lufttemperatur,2012,201207,19.3,17.1,,,10.0
643,Lufttemperatur,Mittlere Lufttemperatur,2012,201208,20.0,20.0,,,10.0
644,Lufttemperatur,Mittlere Lufttemperatur,2012,201209,14.9,16.3,,,10.0
645,Lufttemperatur,Mittlere Lufttemperatur,2012,201210,9.5,9.3,,,10.0
646,Lufttemperatur,Mittlere Lufttemperatur,2012,201211,5.7,4.1,,,10.0
647,Lufttemperatur,Mittlere Lufttemperatur,2012,201212,2.4,4.0,,,10.0
648,Lufttemperatur,Mittlere Lufttemperatur,2011,201101,1.0,-2.5,,,9.0
649,Lufttemperatur,Mittlere Lufttemperatur,2011,201102,2.0,0.5,,,9.0
650,Lufttemperatur,Mittlere Lufttemperatur,2011,201103,6.4,5.1,,,9.0
651,Lufttemperatur,Mittlere Lufttemperatur,2011,201104,12.5,9.8,,,10.0
652,Lufttemperatur,Mittlere Lufttemperatur,2011,201105,15.1,11.8,,,10.0
653,Lufttemperatur,Mittlere Lufttemperatur,2011,201106,17.2,17.1,,,10.0
654,Lufttemperatur,Mittlere Lufttemperatur,2011,201107,17.1,20.7,,,10.0
655,Lufttemperatur,Mittlere Lufttemperatur,2011,201108,20.0,17.6,,,10.0
656,Lufttemperatur,Mittlere Lufttemperatur,2011,201109,16.3,12.9,,,10.0
657,Lufttemperatur,Mittlere Lufttemperatur,2011,201110,9.3,8.5,,,10.0
658,Lufttemperatur,Mittlere Lufttemperatur,2011,201111,4.1,5.6,,,10.0
659,Lufttemperatur,Mittlere Lufttemperatur,2011,201112,4.0,-1.2,,,10.0
660,Lufttemperatur,Mittlere Lufttemperatur,2010,201001,-2.5,-2.3,,,10.0
661,Lufttemperatur,Mittlere Lufttemperatur,2010,201002,0.5,-0.2,,,10.0
662,Lufttemperatur,Mittlere Lufttemperatur,2010,201003,5.1,4.1,,,10.0
663,Lufttemperatur,Mittlere Lufttemperatur,2010,201004,9.8,13.0,,,10.0
664,Lufttemperatur,Mittlere Lufttemperatur,2010,201005,11.8,15.4,,,9.0
665,Lufttemperatur,Mittlere Lufttemperatur,2010,201006,17.1,16.2,,,10.0
666,Lufttemperatur,Mittlere Lufttemperatur,2010,201007,20.7,19.2,,,10.0
667,Lufttemperatur,Mittlere Lufttemperatur,2010,201008,17.6,20.1,,,9.0
668,Lufttemperatur,Mittlere Lufttemperatur,2010,201009,12.9,15.7,,,9.0
669,Lufttemperatur,Mittlere Lufttemperatur,2010,201010,8.5,9.2,,,9.0
670,Lufttemperatur,Mittlere Lufttemperatur,2010,201011,5.6,7.6,,,9.0
671,Lufttemperatur,Mittlere Lufttemperatur,2010,201012,-1.2,1.0,,,9.0
672,Lufttemperatur,Mittlere Lufttemperatur,2009,200901,-2.3,3.7,,,10.0
673,Lufttemperatur,Mittlere Lufttemperatur,2009,200902,-0.2,4.2,,,9.0
674,Lufttemperatur,Mittlere Lufttemperatur,2009,200903,4.1,5.1,,,9.0
675,Lufttemperatur,Mittlere Lufttemperatur,2009,200904,13.0,8.8,,,10.0
676,Lufttemperatur,Mittlere Lufttemperatur,2009,200905,15.4,15.4,,,10.0
677,Lufttemperatur,Mittlere Lufttemperatur,2009,200906,16.2,18.2,,,9.0
678,Lufttemperatur,Mittlere Lufttemperatur,2009,200907,19.2,18.8,,,9.0
679,Lufttemperatur,Mittlere Lufttemperatur,2009,200908,20.1,18.7,,,10.0
680,Lufttemperatur,Mittlere Lufttemperatur,2009,200909,15.7,12.9,,,10.0
681,Lufttemperatur,Mittlere Lufttemperatur,2009,200910,9.2,10.1,,,10.0
682,Lufttemperatur,Mittlere Lufttemperatur,2009,200911,7.6,5.0,,,10.0
683,Lufttemperatur,Mittlere Lufttemperatur,2009,200912,1.0,1.1,,,10.0
684,Lufttemperatur,Mittlere Lufttemperatur,2008,200801,3.7,5.1,,,10.0
685,Lufttemperatur,Mittlere Lufttemperatur,2008,200802,4.2,5.3,,,10.0
686,Lufttemperatur,Mittlere Lufttemperatur,2008,200803,5.1,6.7,,,10.0
687,Lufttemperatur,Mittlere Lufttemperatur,2008,200804,8.8,13.4,,,10.0
688,Lufttemperatur,Mittlere Lufttemperatur,2008,200805,15.4,15.6,,,10.0
689,Lufttemperatur,Mittlere Lufttemperatur,2008,200806,18.2,18.9,,,10.0
690,Lufttemperatur,Mittlere Lufttemperatur,2008,200807,18.8,18.9,,,10.0
691,Lufttemperatur,Mittlere Lufttemperatur,2008,200808,18.7,17.8,,,10.0
692,Lufttemperatur,Mittlere Lufttemperatur,2008,200809,12.9,12.9,,,10.0
693,Lufttemperatur,Mittlere Lufttemperatur,2008,200810,10.1,8.9,,,10.0
694,Lufttemperatur,Mittlere Lufttemperatur,2008,200811,5.0,2.6,,,10.0
695,Lufttemperatur,Mittlere Lufttemperatur,2008,200812,1.1,0.8,,,10.0
696,Lufttemperatur,Mittlere Lufttemperatur,2007,200701,5.1,-3.2,,,11.0
697,Lufttemperatur,Mittlere Lufttemperatur,2007,200702,5.3,-0.4,,,11.0
698,Lufttemperatur,Mittlere Lufttemperatur,2007,200703,6.7,2.5,,,11.0
699,Lufttemperatur,Mittlere Lufttemperatur,2007,200704,13.4,9.2,,,12.0
700,Lufttemperatur,Mittlere Lufttemperatur,2007,200705,15.6,13.8,,,12.0
701,Lufttemperatur,Mittlere Lufttemperatur,2007,200706,18.9,18.2,,,12.0
702,Lufttemperatur,Mittlere Lufttemperatur,2007,200707,18.9,22.8,,,12.0
703,Lufttemperatur,Mittlere Lufttemperatur,2007,200708,17.8,15.6,,,12.0
704,Lufttemperatur,Mittlere Lufttemperatur,2007,200709,12.9,17.2,,,11.0
705,Lufttemperatur,Mittlere Lufttemperatur,2007,200710,8.9,12.7,,,11.0
706,Lufttemperatur,Mittlere Lufttemperatur,2007,200711,2.6,6.6,,,11.0
707,Lufttemperatur,Mittlere Lufttemperatur,2007,200712,0.8,3.3,,,11.0
708,Lufttemperatur,Mittlere Lufttemperatur,2006,200601,-3.2,1.0,,,9.0
709,Lufttemperatur,Mittlere Lufttemperatur,2006,200602,-0.4,-1.9,,,9.0
710,Lufttemperatur,Mittlere Lufttemperatur,2006,200603,2.5,4.3,,,9.0
711,Lufttemperatur,Mittlere Lufttemperatur,2006,200604,9.2,10.1,,,9.0
712,Lufttemperatur,Mittlere Lufttemperatur,2006,200605,13.8,13.8,,,9.0
